(-17.889801564019642, 6.151828996322953)
(-33.72899346259835, 0.21213203435595168)
(-21.49604614807102, -8.485281374238538)
(-18.17264427649426, 5.868986283848335)
(-34.01183617507296, -0.07071067811866469)
(-21.778888860545653, -8.768124086713152)
(-16.475588001646535, 6.858935777509493)
(-34.29467888754758, -0.3535533905932806)
(-16.82914139223982, -4.101219330881943)
(-16.758430714121175, 6.576093065034893)
(-34.57752160002219, -0.6363961030678859)
(-15.485638507985364, -3.4648232278140547)
(-17.041273426595794, 6.293250352560276)
(-33.09259735953045, 1.555634918610399)
(-16.192745289171924, -3.8890872965259704)
(-17.324116139070405, 6.010407640085645)
(-33.375440072005055, 1.272792206135788)
(-14.778531726798832, -3.040559159102137)
(-17.606958851545034, 5.727564927611035)
(-33.65828278447968, 0.9899494936611648)
(-13.5764501987817, -1.979898987322305)
(-17.889801564019667, 5.444722215136424)
(-33.9411254969543, 0.7071067811865489)
(-14.354267658086888, -2.6162950903901914)
(-18.172644276494268, 5.1618795026618)
(-34.223968209428925, 0.42426406871191125)
(-20.718228688765823, -8.697413408594489)
(-16.263455967290593, 6.3639610306789285)
(-34.50681092190354, 0.14142135623729632)
(-15.344217151748058, -3.323401871576739)
(-16.546298679765194, 6.081118318204288)
(-34.789653634378155, -0.1414213562373125)
(-12.020815280171298, -0.7071067811865165)
(-16.829141392239812, 5.79827560572967)
(-33.65828278447968, 1.697056274847711)
(-13.435028842544384, -2.1213203435596113)
(-17.11198410471443, 5.515432893255051)
(-33.94112549695431, 1.414213562373086)
(-13.859292911256308, -2.5455844122715354)
(-17.39482681718907, 5.232590180780453)
(-34.223968209428925, 1.1313708498984738)
(-14.566399692442861, -3.2526911934580887)
(-17.677669529663675, 4.949747468305826)
(-34.506810921903536, 0.8485281374238478)
(-19.94041122946062, -8.626702730475845)
(-17.960512242138297, 4.666904755831205)
(-34.789653634378155, 0.5656854249492318)
(-11.737972567696675, -1.131370849898431)
(-16.051323932934615, 5.868986283848336)
(-35.07249634685279, 0.28284271247461484)
(-13.647160876900339, -3.0405591591021164)
(-16.334166645409237, 5.586143571373717)
(-34.15325753131026, 1.9091883092036737)
(-15.202795795510742, -4.5961940777125285)
(-16.617009357883845, 5.303300858899088)
(-34.436100243784885, 1.6263455967290508)
(-15.768481220460004, -5.161879502661759)
(-16.899852070358467, 5.020458146424469)
(-34.71894295625951, 1.3435028842544383)
(-16.475588001646532, -5.868986283848317)
(-17.182694782833103, 4.737615433949871)
(-35.00178566873412, 1.0606601717798112)
(-31.183409050326734, -4.313351365237883)
(-17.465537495307718, 4.454772721475236)
(-35.28462838120874, 0.77781745930521)
(-33.30472939388636, -6.434671708797536)
(-17.748380207782343, 4.171930009000629)
(-34.506810921903536, 2.2627416997969623)
(-30.829855659733447, -4.6669047558311885)
(-18.03122292025696, 3.8890872965260153)
(-34.78965363437817, 1.9798989873223185)
(-32.88046532517445, -6.717514421272148)
(-18.314065632731552, 3.606244584051363)
(-35.072496346852766, 1.6970562748477143)
(-30.405591591021533, -4.949747468305822)
(-15.6270598642227, 5.586143571373727)
(-35.355339059327406, 1.4142135623730865)
(-32.45620125646252, -7.0003571337467765)
(-15.909902576697313, 5.303300858899094)
(-35.638181771802024, 1.131370849898468)
(-30.05203820042825, -5.303300858899064)
(-16.192745289171942, 5.020458146424485)
(-34.71894295625951, 2.757716446627524)
(-32.10264786586924, -7.35391052434004)
(-16.475588001646546, 4.737615433949859)
(-35.001785668734136, 2.4748737341529123)
(-29.627774131716315, -5.586143571373676)
(-16.758430714121168, 4.454772721475239)
(-35.28462838120874, 2.192031021678295)
(-31.678383797157334, -7.636753236814704)
(-17.041273426595797, 4.171930009000629)
(-35.56747109368336, 1.9091883092036768)
(-29.274220741123052, -5.939696961966961)
(-17.324116139070412, 3.889087296526013)
(-35.85031380615798, 1.6263455967290508)
(-31.254119728445378, -7.919595949289278)
(-17.606958851545023, 3.6062445840513835)
(-34.78965363437816, 3.3941125496954183)
(-28.77924599429247, -6.151828996322937)
(-17.889801564019628, 3.3234018715767566)
(-35.07249634685277, 3.1112698372208087)
(-30.82985565973346, -8.202438661763928)
(-18.172644276494275, 3.0405591591021524)
(-35.3553390593274, 2.828427124746176)
(-28.425692603699183, -6.505382386916206)
(-18.455486988968893, 2.757716446627535)
(-35.638181771802024, 2.5455844122715594)
(-30.40559159102154, -8.485281374238534)
(-18.738329701443494, 2.4748737341528932)
(-35.921024484276636, 2.262741699796954)
(-28.072139213105928, -6.85893577750948)
(-15.273506473629407, 5.232590180780432)
(-36.203867196751254, 1.9798989873223356)
(-29.981327522309588, -8.76812408671314)
(-15.556349186104034, 4.949747468305825)
(-35.00178566873413, 3.8890872965260117)
(-27.64787514439399, -7.141778489984097)
(-15.839191898578665, 4.666904755831213)
(-35.284628381208755, 3.6062445840513817)
(-29.55706345359767, -9.050966799187778)
(-16.122034611053255, 4.384062043356565)
(-35.56747109368336, 3.323401871576769)
(-27.22361107568206, -7.424621202458702)
(-16.404877323527884, 4.101219330881955)
(-35.850313806157985, 3.0405591591021484)
(-29.13279938488574, -9.333809511662386)
(-16.687720036002514, 3.8183766184073438)
(-36.13315651863261, 2.7577164466275326)
(-26.870057685088778, -7.778174593051986)
(-16.97056274847712, 3.5355339059327173)
(-36.41599923110722, 2.474873734152915)
(-28.637824638055154, -9.54594154601835)
(-17.25340546095175, 3.252691193458107)
(-34.78965363437816, 4.8083261120685235)
(-26.516504294495512, -8.131727983645275)
(-17.53624817342637, 2.969848480983491)
(-35.07249634685279, 4.525483399593894)
(-28.14284989122457, -9.758073580374312)
(-17.81909088590098, 2.68700576850886)
(-35.3553390593274, 4.242640687119283)
(-25.95081886954628, -8.273149339882565)
(-18.101933598375606, 2.4041630560342515)
(-35.63818177180203, 3.959797974644665)
(-27.718585822512633, -10.040916292848904)
(-18.384776310850214, 2.1213203435596233)
(-35.92102448427664, 3.6769552621700443)
(-36.9816846560564, -11.52584053334069)
(-18.66761902332484, 1.8384776310849995)
(-36.20386719675127, 3.3941125496954188)
(-33.16330803764906, -8.414570696119883)
(-18.950461735799486, 1.5556349186104148)
(-36.48670990922589, 3.1112698372208025)
(-33.446150750123664, -8.697413408594478)
(-19.233304448274083, 1.2727922061357761)
(-35.07249634685279, 5.232590180780445)
(-33.72899346259832, -8.980256121069111)
(-19.374725804511396, 1.1313708498984616)
(-35.3553390593274, 4.949747468305825)
(-34.011836175072915, -9.263098833543747)
(-14.919953083036132, 4.879036790187159)
(-35.63818177180201, 4.666904755831214)
(-34.29467888754753, -9.545941546018327)
(-15.202795795510744, 4.5961940777125285)
(-35.921024484276636, 4.384062043356587)
(-34.57752160002216, -9.828784258492952)
(-15.485638507985373, 4.313351365237919)
(-36.062445840513945, 4.242640687119286)
(-34.860364312496785, -10.111626970967595)
(-15.76848122046, 4.03050865276331)
(-26.79934700697018, 4.030508652763308)
(-35.1432070249714, -10.394469683442196)
(-16.05132393293461, 3.7476659402886794)
(-27.577164466275374, 3.5355339059327324)
(-35.426049737446036, -10.67731239591685)
(-16.33416664540923, 3.4648232278140627)
(-27.860007178749985, 3.1112698372208047)
(-35.70889244992064, -10.960155108391454)
(-16.61700935788385, 3.1819805153394425)
(-28.284271247461916, 2.8284271247461876)
(-35.921024484276586, -11.17228714274741)
(-16.899852070358477, 2.8991378028648342)
(-29.13279938488579, 2.2627416997969414)
(-32.314779900225204, -8.273149339882567)
(-17.182694782833096, 2.616295090390216)
(-28.70853531617386, 2.545584412271567)
(-32.59762261269983, -8.555992052357183)
(-17.465537495307697, 2.3334523779155747)
(-29.769195487953667, 2.192031021678286)
(-32.880465325174434, -8.838834764831807)
(-17.74838020778233, 2.0506096654409807)
(-27.223611075682104, 3.889087296526008)
(-33.16330803764907, -9.121677477306445)
(-18.031222920256955, 1.767766952966356)
(-30.476302269140206, 2.0506096654409935)
(-33.44615075012368, -9.404520189781037)
(-18.314065632731573, 1.4849242404917393)
(-31.04198769408945, 2.0506096654409887)
(-33.7289934625983, -9.687362902255666)
(-18.5969083452062, 1.2020815280171309)
(-31.607673119038704, 2.1920310216782806)
(-34.011836175072915, -9.970205614730288)
(-18.8797510576808, 0.9192388155424905)
(-32.10264786586927, 2.5455844122715727)
(-34.29467888754756, -10.25304832720489)
(-19.091883092036767, 0.7071067811865249)
(-32.38549057834389, 2.9698484809835017)
(-34.577521600022145, -10.535891039679536)
(-14.707821048680175, 4.384062043356588)
(-32.526911934581214, 3.5355339059327253)
(-34.860364312496756, -10.818733752154126)
(-14.990663761154797, 4.101219330881967)
(-32.59762261269987, 4.171930009000624)
(-32.52691193458117, -9.192388155425066)
(-15.27350647362941, 3.8183766184073327)
(-32.59762261269986, 4.8790367901871745)
(-32.80975464705578, -9.475230867899688)
(-15.556349186104045, 3.5355339059327386)
(-32.45620125646256, 5.586143571373716)
(-33.09259735953041, -9.7580735803743)
(-15.83919189857866, 3.252691193458103)
(-32.24406922210659, 6.222539674441616)
(-33.37544007200502, -10.040916292848925)
(-16.122034611053262, 2.96984848098348)
(-31.890515831513323, 6.717514421272195)
(-33.65828278447964, -10.323759005323547)
(-16.404877323527895, 2.6870057685088695)
(-31.4662517628014, 7.141778489984115)
(-33.941125496954264, -10.606601717798169)
(-16.687720036002514, 2.404163056034252)
(-30.97127701597081, 7.636753236814713)
(-32.45620125646251, -9.828784258492972)
(-16.97056274847713, 2.1213203435596335)
(-30.47630226914022, 7.99030662740798)
(-32.73904396893714, -10.111626970967594)
(-17.253405460951743, 1.8384776310850024)
(-29.804550827013003, 8.37921535706058)
(-33.02188668141174, -10.39446968344222)
(-17.53624817342638, 1.555634918610405)
(-29.062088706767124, 8.414570696119917)
(-31.607673119038648, -10.394469683442217)
(-17.819090885901, 1.272792206135783)
(-28.496403281817894, 8.273149339882599)
(-28.56711395993651, -3.8183766184073122)
(-18.101933598375616, 0.9899494936611664)
(-28.001428534987305, 8.061017305526637)
(-28.284271247461874, -3.5355339059327004)
(-18.384776310850228, 0.7071067811865378)
(-27.57716446627538, 7.778174593052012)
(-28.00142853498726, -3.252691193458092)
(-18.667619023324857, 0.4242640687119294)
(-27.50645378815672, 4.313351365237938)
(-27.718585822512658, -2.969848480983464)
(-18.809040379562166, 0.2828427124746202)
(-27.789296500631345, 4.030508652763312)
(-28.001428534987276, -3.2526911934580927)
(-14.424978336205555, 3.9597979746446503)
(-28.072139213105956, 3.747665940288699)
(-31.96122650963194, -3.676955262170015)
(-14.707821048680179, 3.676955262170038)
(-28.354981925580578, 3.4648232278140787)
(-34.011836175072915, -5.7275649276110245)
(-14.990663761154801, 3.394112549695415)
(-28.637824638055196, 3.1819805153394585)
(-31.607673119038683, -4.030508652763316)
(-15.273506473629409, 3.1112698372207865)
(-27.718585822512676, 4.8083261120685235)
(-33.65828278447966, -6.081118318204283)
(-15.55634918610404, 2.8284271247461774)
(-28.001428534987305, 4.525483399593897)
(-22.768838354206807, -0.141421356237274)
(-15.839191898578653, 2.5455844122715643)
(-29.13279938488578, 2.9698484809834946)
(-23.05168106668144, -0.4242640687118877)
(-16.122034611053262, 2.262741699796933)
(-30.405591591021565, 4.666904755831205)
(-23.33452377915605, -0.7071067811865198)
(-16.40487732352788, 1.9798989873223145)
(-28.28427124746191, 4.242640687119278)
(-23.475945135393353, -0.8485281374238219)
(-16.687720036002514, 1.6970562748477043)
(-28.496403281817887, 4.030508652763315)
(-24.112341238461266, -1.4849242404917244)
(-16.97056274847712, 1.4142135623730767)
(-29.062088706767117, 3.4648232278140823)
(-24.395183950935873, -1.7677669529663218)
(-17.25340546095175, 1.1313708498984665)
(-29.344931419241746, 3.181980515339453)
(-24.678026663410503, -2.0506096654409594)
(-17.536248173426372, 0.8485281374238463)
(-29.62777413171636, 2.899137802864841)
(-25.38513344459705, -2.7577164466275073)
(-17.819090885900987, 0.5656854249492278)
(-30.405591591021558, 2.1213203435596393)
(-21.84959953866431, 0.07071067811868348)
(-18.1019335983756, 0.2828427124745976)
(-27.86000717874999, 5.374011537017758)
(-22.13244225113893, -0.21213203435592462)
(-18.38477631085023, -1.437846153161427e-14)
(-28.142849891224614, 5.091168824543141)
(-22.41528496361353, -0.4949747468305339)
(-18.526197667087533, -0.1414213562373165)
(-28.42569260369923, 4.8083261120685155)
(-22.698127676088152, -0.7778174593051765)
(-14.495689014324233, 3.181980515339476)
(-28.77924599429251, 4.454772721475237)
(-22.980970388562778, -1.0606601717797937)
(-14.778531726798843, 2.8991378028648476)
(-29.557063453597717, 3.6769552621700394)
(-23.263813101037385, -1.3435028842544117)
(-15.06137443927346, 2.616295090390229)
(-29.83990616607234, 3.3941125496954156)
(-23.546655813512032, -1.6263455967290361)
(-15.344217151748062, 2.3334523779155867)
(-30.052038200428292, 3.181980515339458)
(-23.82949852598663, -1.9091883092036437)
(-15.6270598642227, 2.0506096654409895)
(-30.759144981614853, 2.474873734152904)
(-24.183051916579902, -2.2627416997969165)
(-15.909902576697332, 1.7677669529663775)
(-27.860007178750003, 6.0811183182042985)
(-24.819448019647805, -2.8991378028647876)
(-16.192745289171924, 1.4849242404917433)
(-28.142849891224618, 5.798275605729694)
(-21.92031021678296, -0.7071067811865108)
(-16.475588001646557, 1.2020815280171313)
(-28.425692603699236, 5.515432893255061)
(-22.203152929257577, -0.9899494936611293)
(-16.758430714121157, 0.9192388155424919)
(-28.708535316173858, 5.232590180780443)
(-22.48599564173219, -1.2727922061357406)
(-17.041273426595783, 0.6363961030678853)
(-28.99137802864849, 4.949747468305823)
(-22.76883835420681, -1.5556349186103644)
(-17.324116139070405, 0.35355339059326507)
(-29.132799384885782, 4.808326112068515)
(-23.051681066681425, -1.8384776310849775)
(-17.606958851545034, 0.07071067811865489)
(-29.769195487953677, 4.171930009000624)
(-24.112341238461244, -2.8991378028647987)
(-17.88980156401963, -0.21213203435598188)
(-30.0520382004283, 3.889087296525998)
(-24.607315985291848, -2.969848480983474)
(-18.17264427649427, -0.494974746830582)
(-30.33488091290292, 3.6062445840513906)
(-22.62741699796951, -1.5556349186103744)
(-18.384776310850217, -0.707106781186566)
(-31.04198769408946, 2.8991378028648387)
(-22.910259710444134, -2.545584412271535)
(-14.707821048680177, 2.262741699796944)
(-28.21356056934326, 6.434671708797578)
(-21.849599538664297, -1.4849242404917082)
(-14.9906637611548, 1.9798989873223223)
(-28.496403281817887, 6.151828996322963)
(-21.283914113715056, -0.6363961030678555)
(-15.273506473629407, 1.6970562748476936)
(-28.779245994292502, 5.868986283848337)
(-21.142492757477754, 0.07071067811867271)
(-15.556349186104043, 1.4142135623730971)
(-29.062088706767124, 5.586143571373726)
(-21.496046148071024, -1.1313708498984352)
(-15.839191898578646, 1.1313708498984558)
(-29.344931419241743, 5.303300858899101)
(-22.132442251138915, -1.9091883092036577)
(-16.122034611053273, 0.8485281374238492)
(-29.62777413171636, 5.020458146424478)
(-22.48599564173221, -2.2627416997969125)
(-16.404877323527906, 0.5656854249492365)
(-29.91061684419099, 4.73761543394986)
(-23.546655813512, -2.757716446627498)
(-16.68772003600253, 0.2828427124746316)
(-30.193459556665616, 4.454772721475239)
(-17.253405460951743, -4.242640687119244)
(-16.97056274847711, -2.88135075771783e-14)
(-30.547012947258875, 4.1012193308819755)
(-17.536248173426355, -4.525483399593855)
(-17.25340546095174, -0.2828427124746372)
(-31.183409050326766, 3.4648232278140774)
(-17.81909088590099, -4.80832611206849)
(-17.536248173426358, -0.5656854249492574)
(-28.991378028648473, 6.36396103067892)
(-18.101933598375606, -5.091168824543106)
(-17.819090885900977, -0.8485281374238759)
(-29.274220741123095, 6.0811183182043065)
(-18.384776310850206, -5.374011537017725)
(-18.101933598375606, -1.1313708498984825)
(-29.557063453597717, 5.798275605729682)
(-18.66761902332483, -5.656854249492349)
(-18.243354954612926, -1.2727922061357817)
(-29.839906166072335, 5.515432893255068)
(-18.950461735799443, -5.9396969619669715)
(-14.637110370561524, 1.6263455967290492)
(-30.12274887854695, 5.2325901807804485)
(-32.31477990022521, -8.27314933988258)
(-14.919953083036155, 1.3435028842544392)
(-31.18340905032677, 4.171930009000629)
(-35.14320702497139, -11.101576464628742)
(-15.202795795510747, 1.060660171779787)
(-31.254119728445414, 3.6769552621700523)
(-32.24406922210655, -8.909545442950462)
(-15.48563850798538, 0.7778174593051949)
(-29.83990616607234, 5.656854249492372)
(-34.294678887547526, -10.960155108391435)
(-15.76848122045999, 0.49497474683056547)
(-30.829855659733504, 5.374011537017765)
(-32.1733585439879, -9.545941546018357)
(-16.05132393293462, 0.2121320343559535)
(-29.769195487953663, 6.434671708797574)
(-33.234018715767725, -10.60660171779818)
(-16.334166645409244, -0.07071067811866938)
(-28.920667350529808, 7.000357133746817)
(-32.17335854398788, -10.253048327204906)
(-16.61700935788387, -0.35355339059327423)
(-28.213560569343276, 7.141778489984121)
(-35.991735162395244, -8.414570696119867)
(-16.899852070358484, -0.6363961030678909)
(-29.41564209736041, 6.788225099390849)
(-36.27457787486985, -8.697413408594484)
(-17.182694782833085, -0.9192388155425331)
(-30.19345955666562, 6.151828996322955)
(-36.55742058734449, -8.980256121069111)
(-17.465537495307707, -1.2020815280171515)
(-30.547012947258885, 5.7982756057296845)
(-36.84026329981909, -9.263098833543749)
(-17.74838020778234, -1.4849242404917462)
(-31.041987694089475, 4.737615433949857)
(-37.12310601229372, -9.545941546018359)
(-18.031222920256944, -1.7677669529663884)
(-32.52691193458121, 11.030865786510137)
(-36.0624458405139, -9.899494936611623)
(-14.354267658086894, 1.2020815280171127)
(-32.80975464705584, 10.748023074035514)
(-36.345288552988535, -10.182337649086236)
(-14.637110370561505, 0.9192388155424823)
(-33.092597359530465, 10.465180361560908)
(-36.62813126546316, -10.465180361560858)
(-14.91995308303613, 0.6363961030678758)
(-33.37544007200508, 10.182337649086277)
(-36.91097397793775, -10.748023074035492)
(-15.202795795510768, 0.3535533905932774)
(-33.6582827844797, 9.899494936611651)
(-35.991735162395244, -9.121677477306415)
(-15.485638507985371, 0.0707106781186353)
(-33.941125496954314, 9.616652224137045)
(-36.274577874869856, -9.404520189781026)
(-15.768481220460034, -0.21213203435594563)
(-34.22396820942893, 9.33380951166242)
(-36.55742058734451, -9.687362902255659)
(-16.05132393293461, -0.4949747468306043)
(-34.50681092190354, 9.05096679918781)
(-36.840263299819114, -9.970205614730263)
(-16.33416664540923, -0.7778174593052227)
(-34.78965363437817, 8.768124086713195)
(-37.123106012293725, -10.253048327204896)
(-16.61700935788385, -1.060660171779843)
(-35.07249634685279, 8.485281374238564)
(-37.40594872476833, -10.535891039679521)
(-16.899852070358488, -1.3435028842544412)
(-35.35533905932741, 8.202438661763937)
(-37.68879143724296, -10.818733752154133)
(-17.18269478283309, -1.6263455967290816)
(-35.638181771802024, 7.919595949289327)
(-34.78965363437811, -9.333809511662377)
(-17.465537495307707, -1.9091883092037)
(-35.92102448427664, 7.636753236814715)
(-35.07249634685272, -9.616652224137008)
(-17.74838020778232, -2.1920310216783134)
(-36.203867196751254, 7.353910524340088)
(-35.35533905932735, -9.899494936611614)
(-18.031222920256937, -2.474873734152932)
(-36.48670990922589, 7.0710678118654675)
(-35.63818177180198, -10.182337649086225)
(-14.354267658086897, 0.49497474683056136)
(-36.7695526217005, 6.788225099390849)
(-35.9210244842766, -10.465180361560847)
(-14.637110370561496, 0.21213203435592193)
(-37.05239533417512, 6.505382386916229)
(-36.203867196751204, -10.748023074035473)
(-14.919953083036138, -0.0707106781186782)
(-32.38549057834391, 11.455129855222058)
(-36.48670990922583, -11.030865786510073)
(-15.202795795510754, -0.3535533905932949)
(-31.749094475276014, 12.798632739476513)
(-36.76955262170046, -11.313708498984685)
(-15.485638507985371, -0.6363961030679125)
(-32.17335854398795, 12.09152595828995)
(-20.293964620053917, -2.192031021678262)
(-15.76848122045999, -0.9192388155425292)
(-31.324830406564086, 13.505739520663056)
(-19.905055890401286, -1.5202795795510293)
(-16.051323932934608, -1.202081528017151)
(-30.264170234784267, 14.707821048680174)
(-19.86970055134196, -0.7778174593051362)
(-16.334166645409226, -1.4849242404917677)
(-30.900566337852162, 13.930003589374987)
(-20.011121907579263, -0.2121320343559105)
(-16.61700935788386, -1.767766952966378)
(-36.981684656056466, 7.566042558696045)
(-20.223253941935244, 0.28284271247465476)
(-16.899852070358452, -2.050609665441015)
(-31.607673119038704, 12.940054095713815)
(-20.506096654409866, 0.7071067811865797)
(-17.18269478283308, -2.333452377915623)
(-28.99137802864849, 16.26345596729058)
(-23.970919882223935, 0.7778174593052503)
(-17.465537495307704, -2.6162950903902433)
(-30.405591591021583, 14.84924240491749)
(-24.25376259469854, 0.4949747468306271)
(-17.748380207782322, -2.8991378028648636)
(-30.8298556597335, 14.42497833620557)
(-24.53660530717318, 0.21213203435600447)
(-18.03122292025695, -3.1819805153394722)
(-31.536962440920053, 13.717871555019018)
(-24.819448019647783, -0.07071067811859799)
(-14.14213562373095, 1.9984014443252818e-15)
(-36.910973977937815, 8.343860018001237)
(-25.102290732122405, -0.35355339059320107)
(-14.424978336205548, -0.28284271247463655)
(-29.415642097360404, 16.546298679765215)
(-23.47594513539335, 0.5656854249493082)
(-14.707821048680168, -0.5656854249492559)
(-31.324830406564097, 14.637110370561523)
(-23.75878784786797, 0.28284271247466547)
(-14.990663761154787, -0.8485281374238752)
(-32.8804653251745, 13.08147545195111)
(-25.31442276647839, -0.848528137423807)
(-15.273506473629395, -1.131370849898502)
(-33.446150750123735, 12.515790027001888)
(-23.617366491630673, -2.1213203435596006)
(-15.556349186104026, -1.414213562373114)
(-34.153257531310274, 11.808683245815343)
(-24.041630560342586, 5.2348088973794624e-14)
(-15.839191898578624, -1.6970562748477525)
(-35.001785668734136, 10.960155108391472)
(-24.253762594698568, -0.21213203435593103)
(-16.122034611053273, -1.9798989873223407)
(-35.7088924499207, 10.253048327204933)
(-24.819448019647783, -0.7778174593051655)
(-16.404877323527884, -2.262741699796973)
(-36.41599923110722, 9.545941546018389)
(-25.102290732122427, -1.0606601717797899)
(-16.687720036002506, -2.5455844122715776)
(-37.123106012293775, 8.838834764831837)
(-25.38513344459705, -1.3435028842544119)
(-16.970562748477125, -2.8284271247462116)
(-29.910616844191, 16.758430714121168)
(-26.16295090390224, -2.1213203435596)
(-14.354267658086915, -0.9192388155425113)
(-31.819805153394675, 14.849242404917481)
(-22.910259710444105, 0.4242640687119657)
(-14.637110370561514, -1.202081528017149)
(-33.799704140717, 12.869343417595159)
(-23.193102422918734, 0.14142135623737445)
(-14.919953083036132, -1.4849242404917693)
(-34.789653634378176, 11.879393923933984)
(-23.47594513539336, -0.14142135623727004)
(-15.202795795510754, -1.7677669529663895)
(-36.1331565186326, 10.535891039679552)
(-23.829498525986622, -0.49497474683053244)
(-15.485638507985351, -2.050609665441028)
(-30.759144981614842, 16.617009357883862)
(-24.607315985291823, -1.2727922061357313)
(-15.768481220459991, -2.333452377915628)
(-32.456201256462556, 14.91995308303614)
(-24.890158697766445, -1.555634918610355)
(-15.90990257669728, -2.4748737341529576)
(-33.79970414071702, 13.576450198781707)
(-25.102290732122416, -1.7677669529663071)
(-14.495689014324205, -1.7677669529663884)
(-35.284628381208755, 12.091525958289951)
(-25.809397513308966, -2.4748737341528533)
(-14.778531726798823, -2.050609665441007)
(-36.55742058734453, 10.818733752154175)
(-22.203152929257556, 0.4242640687119857)
(-15.202795795510749, -2.4748737341529328)
(-31.395541084682755, 16.687720036002517)
(-22.48599564173219, 0.14142135623737373)
(-27.22361107568207, -3.1819805153394713)
(-33.799704140717004, 14.283556979968255)
(-14.990663761154767, 13.293607486307133)
(-27.365032431919378, -2.6162950903902304)
(-33.658282784479695, 14.424978336205564)
(-31.466251762801352, -9.545941546018337)
(-27.223611075682058, -3.1819805153394816)
(-36.91097397793781, 11.172287142747448)
(-31.466251762801335, -9.970205614730263)
(-27.50645378815666, -3.46482322781412)
(-32.314779900225254, 16.475588001646557)
(-31.536962440920004, -8.626702730475817)
(-27.789296500631277, -3.7476659402887402)
(-33.23401871576776, 14.849242404917485)
(-31.466251762801345, -9.121677477306404)
(-28.072139213105917, -4.030508652763337)
(-35.850313806158006, 12.940054095713812)
(-35.70889244992062, -7.424621202458695)
(-28.354981925580553, -4.313351365237935)
(-37.12310601229378, 11.667261889578022)
(-37.335238046649685, -9.05096679918774)
(-28.637824638055136, -4.596194077712601)
(-33.44615075012372, 16.051323932934626)
(-35.99173516239527, -7.707463914933329)
(-27.082189719444752, -3.747665940288721)
(-35.35533905932739, 15.132085117392103)
(-36.274577874869834, -7.990306627407911)
(-27.36503243191937, -4.030508652763338)
(-34.01183617507298, 15.909902576697315)
(-36.5574205873445, -8.273149339882554)
(-27.64787514439399, -4.31335136523796)
(-32.951176003293135, 16.263455967290597)
(-36.84026329981909, -8.555992052357148)
(-27.93071785686861, -4.596194077712578)
(-32.31477990022527, 13.36431816442574)
(-37.12310601229374, -8.838834764831812)
(-28.21356056934323, -4.879036790187197)
(-34.4361002437849, 11.52584053334071)
(-35.70889244992064, -8.131727983645263)
(-28.496403281817848, -5.161879502661815)
(-35.70889244992068, 12.374368670764571)
(-37.33523804664968, -9.758073580374301)
(-28.779245994292467, -5.444722215136437)
(-35.35533905932741, 14.142135623730946)
(-35.708892449920626, -8.8388347648318)
(-26.940768363207443, -4.313351365237959)
(-35.708892449920675, 13.505739520663049)
(-37.900923471598915, -11.030865786510086)
(-27.223611075682058, -4.596194077712574)
(-36.91097397793782, 12.586500705120539)
(-35.77960312803927, -9.61665222413699)
(-27.50645378815668, -4.879036790187201)
(-34.64823227814087, 15.55634918610403)
(-37.1938166904124, -11.030865786510095)
(-27.7892965006313, -5.16187950266182)
(-36.698841943581854, 13.505739520663054)
(-37.193816690412355, -11.737972567696643)
(-28.072139213105935, -5.444722215136414)
(-35.92102448427665, 14.70782104868018)
(-34.506810921903494, -9.050966799187762)
(-28.35498192558053, -5.727564927611053)
(-36.62813126546319, 14.00071426749363)
(-32.88046532517444, -8.131727983645252)
(-28.63782463805517, -6.010407640085647)
(-36.55742058734454, 10.818733752154165)
(-36.0624458405139, -11.313708498984695)
(-28.920667350529776, -6.293250352560293)
(-37.61808075912436, 10.465180361560883)
(-24.041630560342586, -7.7781745930519905)
(-26.728636328851476, -4.808326112068541)
(-38.39589821842955, 10.111626970967626)
(-24.253762594698568, 1.4849242404918077)
(-27.01147904132609, -5.091168824543158)
(-39.24442635585342, 9.54594154601838)
(-24.748737341529164, 0.7071067811865722)
(-27.29432175380072, -5.3740115370177834)
(-40.092954493277254, -11.808683245815331)
(-25.17300141024108, 0.42426406871195876)
(-27.577164466275356, -5.656854249492379)
(-39.739401102683985, -12.162236636408617)
(-25.455844122715696, 4.0316315285099114e-14)
(-27.86000717874996, -5.939696961967012)
(-39.385847712090715, -12.515790027001895)
(-26.021529547664926, -0.848528137423837)
(-28.142849891224582, -6.2225396744416255)
(-38.996938982438095, -12.833988078535834)
(-25.738686835190336, -0.4242640687118995)
(-28.425692603699208, -6.505382386916242)
(-38.60803025278551, -13.152186130069781)
(-26.092240225783605, -1.4849242404917364)
(-26.587214972614177, -5.374011537017771)
(-38.18376618407357, -13.435028842544396)
(-24.395183950935884, 1.0606601717798585)
(-26.87005768508879, -5.656854249492399)
(-37.68879143724298, -13.647160876900362)
(-26.233661582020925, -2.192031021678274)
(-27.15290039756341, -5.939696961967015)
(-37.264527368531056, -13.930003589374978)
(-26.233661582020908, -2.75771644662751)
(-27.435743110038036, -6.222539674441626)
(-36.840263299819135, -14.212846301849602)
(-26.092240225783595, -3.3234018715767664)
(-27.718585822512654, -6.505382386916239)
(-36.41599923110721, -14.495689014324226)
(-25.73868683519033, -3.8183766184073327)
(-28.001428534987276, -6.788225099390861)
(-35.85031380615796, -14.637110370561535)
(-25.3144227664784, -4.10121933088196)
(-26.375082938258224, -5.868986283848346)
